2022-11-10 22:19:00,529 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:00,600 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:00,601 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:00,607 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:00,700 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:00,700 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:00,707 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:00,792 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:00,793 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:00,801 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:00,928 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:00,928 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:00,933 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:01,389 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:01,389 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:01,392 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:01,483 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:01,484 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:10,280 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:10,290 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:19:10,290 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:19:45,722 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:19:45,723 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
